id,star,comment
5953,4, 人造奥特曼，小萝卜一贯的幽默演绎，各种笑点，外加精彩的动作效果，以及奥迪R8赞助...比各种MAN都要真实且轻松...第一次穿上装甲的动作细致惊叹程度绝对堪比变形金刚1里面擎天柱那次足以载入史册的变身...
5955,3, 感觉蝙蝠侠更有钱呢~
5958,2, 中央六台就不能放点好看的片子。。。
5959,4, 太惊艳了，奇观阿，玩的就是技术流~
5960,4, i'm the iron man ha ~
5961,4, 好喜欢萌贱萌贱钢铁侠
5962,4, 08年最好的科幻片，从头高兴到尾的好片
5963,3, 2B得不够过瘾啊，不过仍然爱你的腔调，叔~
5964,4, 第一部必须是三部里最好的了！虽然整部片子看下来色调给人一种灰蒙蒙的印象……Pepper那时是秘书小姐多单纯可爱，后来变成精明的女强人总觉得缺了点什么……据说萝卜不会再出演钢铁侠系列了，也许最后一次看到他披上战衣是在妇联2。倘若以后有别的人出演钢铁侠，我一定会说，我心中的钢铁侠，只有RDJ！
5965,4, 童年的梦想……铲奸除恶，天下无敌！
5966,4, 小罗伯特唐尼太帅了！！！！人都是逼出来的。初代真的好丑。
5967,4, 当我手拿冰欺凌 仰望天空的时候 也曾想过看到不可思议的飞行物。
5968,4, Marvel的英雄还真是“俗”~
5970,4, 那时候已经有平板电脑概念了~乔布斯是不是从这得到的创意呢？
5973,3, 说实话，和蝙蝠侠比起来真的是一般般。
5974,3, 我就知道会用iron man这首歌...
5975,3, 虽然俗套，但算是超级英雄里最贴近现实的一个了~
5976,5, 第五颗星给小罗伯特唐尼因为它长的美
5977,3, 虽然不如我蝙蝠侠好看，但也是不错嘛，比他蜘蛛侠好看。正在看第二部中！
5978,4, 帅气+奇异，故事，效果都不错。。。
5979,4, 不错不错.不像我想的那般是简单的漫画英雄电影~
5980,4, 有剧情，有场面，还有最爱的帕特洛，足矣
5981,4, 女主角是布拉德皮特的前女友哇噻前任攻略啊 哈哈
5982,4, 和蝙蝠侠相对的一位，但其实比蝙蝠侠肤浅一点，能打一点
5983,4, 看完妇联当天翻出来扫盲 就算是4年前的片子还是灰常帅气啊
5984,5, IRON慢最终是装酷装死的
5985,3, 只为表现各种高科技，搞得人挺懵
5986,3, 晚上就不能看这么激烈的电影啊，做梦都是各种爆炸！天崩地雷！关键还梦到和初恋被倒塌的大楼分隔！泥垢了！
5989,4, 纯粹为了把漫威英雄片连起来，不过小罗伯特唐尼真是帅噢～
5993,4, quite nice， but not good enough
5994,3, 完全就是冲着小罗伯特·唐尼去的！
5995,3, 前面的情節牽強 就是格溫妮絲帕特洛好看
5996,5, 当时的感觉就是太好看了！
5998,3, 隔了两天竟然记不起剧情 = =
5999,5, 爱死萝卜的絮絮叨叨了天哪。。结局虽然可预料但是对于超级英雄片来说情节很紧凑也有笑点
6001,3, 补完才发现之前在电脑上看过，居然忘记了大半！介补就是一般的一般，符合美国英雄的塑造，真心一般，几乎是一部看名字可以猜到结局的电影。还是喜欢《复仇者联盟》些！
6002,5, 最喜欢第一部，这绝对可以说是唐尼的发家史！发起了漫威宇宙的和谐新篇章，非常推荐给大家一看，因为是最初的篇章，非常值得一看~
6003,5, 整个看下来觉得最棒的是唐尼超high的在家里创作的感脚，男人特么的就是要这样啊！！！！！全身心的投入在自己的世界里努力的样子才对
6005,5, [脱了盔甲你还算什么!?] [企业家 慈善家 花花公子 天才~]
6007,4, 大叔牛鼻HH的耍酷很萌的
6009,5, 就是铁迷   别惹我
6011,4, 都记不得剧情了   没有变形金刚好看    感觉心有余而力不足吧
6012,3, 美国人对于科技的迷恋，以及自恋
6014,4, The truth is I am iron man.
6015,4, 科学技术是第一生产力！！！！
6016,4, RD Jr. is very charming~
6017,3, 贾维斯，你弄痛我了。
6018,4, 神马神马的侠的都不赖，除了猪猪侠。。。
6022,4, 对主角比较感兴趣。爆米花电影。
6025,4, 在恐怖分子基地还能遇到不要命的铁杆粉丝 高富帅 你赢了= =
6026,3, 从头补漫威电影，发现没看过的还挺多！挺喜欢钢铁侠和秘书之间的那种暧昧
6029,4, 补1开始，逗逼嘴炮真的好喜欢。就是对手也太点点点。。。
6031,4, 十分好看的英雄片，marvel的力作
6035,4, 个人见解当然不同啦，还好吧
6036,4, 我阴谋论了最前面牺牲的医生我错了QAQ对铁桶人有心理阴影了肿莫办QAQ妮妮骚萌骚萌的QvQ
6037,5, 美目！！大叔！！❤！！！！
6038,4, 特效一流，剧本一般。
6039,4, 没想象中那么好看啊！！
6040,3, 有一切大片该有的 也缺一切大片都缺的
6041,4, 還不錯，比變形金剛好看～
6042,4, 钢铁侠=小罗伯特唐尼
6043,4, 上来的AC/DC把我激动坏了。
6048,4, 前半段0 0有点囧，后半段还不错~~高调骄傲的Tony~~真是不可爱啊~~小辣椒的称号为毛出现啊，我没catch到诶
6049,5, I am iron man！！！！！！！！！！！！！
6052,3, 不是原作粉，没觉得多好看。
6054,4, 我果然就是喜欢看高科技的东西。BTW，穿着细高跟，又要逃命又要踩玻璃碎渣堆，真是难为女主角了。2013.5.16
6056,4, favorite superhero in Marvel.就喜欢bb高调有实力的帅逼土豪 故事紧凑 最后I am iron man帅我一脸
6057,5, 是脑残粉就要打五星！！
6058,4, 个人英雄主义片中比较好的
6060,4, 有意思的一部超人电影，值得推荐。没有超能力，无凄惨背景，不是外星人，而是一个有机械天才的花花公子，为了逃出绑架而造出来的铁甲人——是最接近现实的科幻。PS。电影里的第三代铁甲真是拉风酷毕了，一张钢铁国字脸，浑身金红色的漆，CG效果真是SO GOOD，特别是穿甲过程，噼里啪啦的，比圣斗士穿圣衣过瘾多了，神为之炫目为之夺啊！
6061,4, 来吧....阿童木，爱科学的好少年~~~
6062,5, 唔 才想起来 一起签了吧
6065,3, 大伙儿热闹热闹，吃点爆米花，不错哈
6068,4, 非常后悔没赶上电影上映的档期！好看，要是能在电影院看就更好咯。。。
6069,3, 小罗布特唐尼回归了，加油啊！！！
6071,3, 看得我好累。好漫长。
6072,3, 有钱人去死好吗（满脸血
6073,3, 好狂妄的人哇~好加在有钱。。做装备的技术也不错~起飞的动作娘娘的
6074,4, 复联之前几个英雄里的最佳
6075,3, 如果不是Robert，三颗星也不值
6076,3, 科学技术是第一生产力 +1
6077,5, 好看！矮富帅与技术宅的结合！
6078,3, R8够帅，其他。。。差不多都忘了。。 。强烈怀疑美国人民的品味。。。
6079,5, 简直酷！FUI太棒，性格太叼炸天
6080,4, 耍牛逼，钢铁侠穿衣服咋那么慢，人家蝙蝠侠穿起来可快了~
6082,3, 想象力不错，按理给个3.5星不为过。
6083,4, 高富帅果然不一样，比蜘蛛侠好看多了
6084,5, 超级英雄电影中个人最喜欢的了，罗伯特唐尼很帅！
6086,5, 还是那句，没有期望就没有失望。
6087,5, 哇哦~这才是男孩子该看的电影。
6088,5, 开始重新看漫威宇宙计划，这部打头阵的片子拍的相当有水准。
6090,4, 我就知道我会对钢铁侠感觉一般
6092,4, 就喜欢这种超级英雄片~~~
6094,5, 成功的爆米花，还稍微感动了下。
6095,4, 怎么说呢，大把大把的精力却没有得到大把大把的回报。故事现在看来已经没那么新颖了，小罗伯特唐尼很有男人魅力的啊！总感觉这第一部看起来没那么刺激爽口！就好像少了些什么，至于是什么我也不得而知。希望后两部会好一点吧……
6097,4, 多么喜闻乐见的好莱坞电影。。
6098,3, 小萝卜眼睛真的很萌啊
6099,4, 我觉得我看这类片子看完后就一句话：挺乐呵 = =+
6100,3, 男主角很嚣张勒，撑起了影片.高调的漫画英雄。小罗伯特不错！
6101,4, 哦哦哦 和復仇者聯盟接上了~~
6102,4, 小罗伯特唐尼总是这么与众不同
6104,5, 剧情有深度，特技很震撼
6105,3, 从头补漫威的片子，二刷。无爱。
6106,3, 这还真不是超能力 科技是第一生产力 对手戏的太少了
6107,5, 看多了超能力侠，这个科技侠客还是很养眼的
6108,4, 有錢，帥又能打，身邊的美女一打，什么好事都給你占盡了～
6113,4, 本就值三星的电影。喜欢一部电影的原因有很多，其中一种就是突然发现片头第一首背景乐竟然你妹的是《Back In Black》，然后虎躯一震，看电影时候背景乐是你很熟悉的歌曲其实感觉非常奇怪好么！！！！！很棒！！
6114,3, 富二代拯救世界的故事。。。。
6115,3, 也许活着就该crazy一点。
6116,5, 比其他侠好看....
6118,4, iron man 不夠多
6119,4, 男人都喜欢工科吧，整个片子还是制造钢铁侠那段看得最爽~~~~
6120,4, 王进喜系列我都给四星致敬伟大的工业与技术！
6121,4, 比蜘蛛侠超人好看得多，坏男人一旦变得善良，魅力无边。
6122,5, 开始按照正确marvel观影顺序刷片，从钢1开始
6123,5, 小罗伯特唐尼我爱你！！！
6125,4, 像圣斗士一样的圣衣。期待下一集中出现黄金圣衣和Athena。
6129,3, 对漫画和动作都没感觉，男主角挺性感的
6130,4, 臭屁爱摆造型的罗布特
6131,3, 一般般啊，一般般，印象深刻的是冰激凌
6133,4, Gwyneth paltrow
6134,4, 每次起飞前小手一翘就萌翻了
6135,4, 小唐尼依然是如此的帅气。
6140,3," 塘泥你果然很骚情=口=小辣椒是holiday老湿欸（原谅我对glee的穿越以及观影顺序(￣旦￣；)美国英雄类的片子都是那样吧 没什么好说的╮(￣▽￣"")╭"
6141,4, 1比2好，但还是3最好！终于知道心脏的来由了，倒着看，有点混乱。期待钢铁侠一直续集下去，哈哈
6142,3, 一边看，一边猜剧情也是一种乐趣
6143,3, 我就发现英雄们都是遇强则强遇弱则弱的。。对手应该再强大点
6144,4, 视觉效果突出，天才的故事，天才的设计
6146,5, 08年的电影？！对！so nice!
6148,4, 没看过原著 不过电影还是可以看看的 那个黑人军官很眼熟好像在哪部电影里也看到过的....
6149,4, arc reactor！
6150,4, 幽默与科幻结合真的不赖，与3一样，全息投影技术仍是打四星的主因，情节人物都在水准内。
6152,4, 小罗伯特·唐尼还是用荧幕上的玩世不恭结束了自己真实的游戏人生
6153,4, 还真是符合超级英雄爆米花的特性，老少皆宜。看多了高贵冷艳的英雄角色，看看神神叨叨的钢铁侠也不错~
6154,2, 生硬的打斗动作.简单到无聊的剧情
6155,3, 跳着看完了，漫威这样有节奏的把几个超级英雄联系起来，不大卖才怪呢。又及，这片最常用的标签居然是【科幻】。。。这片都能算科幻的话，那星爷的《赌神》真真科幻大作了。。。
6156,4, 看2的时候才想起看过1记忆之中挺好看
6157,4, 唐尼我的嫁，新墙头草成功入榜，自己造就自己的超级英雄果然很不一样，爱死他的小狂妄了~~~片中很带感的背景音乐简直不能再赞，超对我胃口！
6160,4, 白手起家的天才骚叔，酷！
6161,4, 一堆铁皮在天上飞。。有豪小酷
6163,4, 中规中矩，场面不够豪华，但好在比新蜘蛛侠好
6164,4, 科学技术是第一生产力。
6165,3, 开篇的画面，让我以为是枪版
6168,4, 再看一遍 的确 是唐尼成就了 钢铁侠
6170,4, 最喜欢的superhero~
6172,4, 当年我看的还是首映了
6173,3, 又一部超级英雄电影而已。 
6174,4, 看完3和复仇者联盟才看1的结果就是觉得1不够炫酷啊。。。但是依然喜欢这种不走寻常路又臭屁得要命的英雄。
6175,3, 华丽丽的特技~~~【比较扯～7.11】
6176,4, burgking的广告啊
6177,4, true man， with power and accountability
6178,4, 在众多侠里，这部真的很有诚意
6179,4, 再次印证我的观点：只有机械计算机等工科的研发学科才能改变世界，牛逼！
6180,3, 对不起我就是来看小唐尼的脸的。
6181,3, 只要别再拿中国说事儿就行
6182,4, 英雄主义情怀又被唤醒了！
6183,4, 比起苦大仇深的蝙蝠侠，高大全的超人，臭屁的iron man更招我喜欢 XD
6184,4, 线索清晰，叙事明了，结构简单，是个好娱乐片。
6186,5, 第一部只有7.5?豆瓣小清新想吓唬谁？！
6187,5, 终于看到蓝光高清的版本了；不过 已经找不到当时第一次看枪版时候那么high的感觉了。。。
6188,5, 小罗伯特唐尼大显神威大秀魅力咸鱼大翻身之作，精彩的一塌糊涂。非常出色的科幻动作大片和爆米花大片。
6192,4, 小辣椒在宴会上好美哟
6193,5, 系列电影还是第一部最好看
6196,4, 女主角换一下会更入戏，不过还是很过瘾!
6197,4, 好看好看.高科技的展示啊.
6201,4, 特效很惊人~情节很典型~有型男靓女~演员们表现可圈可点
6206,5, 很久之前看的，期待2～
6209,4, 起源总是很好看的。留一星支持DC
6211,5, 特效很棒游戏做的真差
6212,4, 第一部还是蛮不错的。金属感不错，让人兴奋
6213,5, 非常有存在感的科幻片~有一种iron man是真实的感觉，变形盔甲非常漂亮~从头到尾都很引人入胜，值得多看一次。
